id,sentiment
"10681_8",1.7227307771113223
"808_3",1.4800952284784408
"546_7",1.886666638064764
"10765_1",0.1733333333333343
"7189_9",1.3317758601364815
"6005_9",1.5899999999997725
"11915_9",1.4545674096984296
"5740_10",1.1810536024682403
"7097_10",0.5000000000402737
"9573_10",1.65393246046786
"5084_4",0.7523921665321183
"12332_7",0.4532699082332075
"8154_1",0.266667189181858
"5610_1",0.5046823109984659
"5323_9",1.515698468930529
"11034_8",1.645602014783209
"3977_2",0.26036475335113146
"12380_7",0.2934086410641261
"1737_8",1.5199034242258285
"6030_9",0.5448177606387152
"5918_7",1.6733332639116052
"7061_9",1.0695817898478506
"266_8",1.3721625689684802
"1375_10",1.6764933022439377
"8648_3",0.3066666666671077
"10146_10",1.8599974108572455
"4578_10",1.5722029910517539
"4685_8",1.6316311650459063
"11843_9",1.6932884229157064
"5467_10",1.9299552284757102
"10140_10",1.7229056978065214
"7721_8",1.87988690479302
"11208_10",0.38713394066772194
"1063_10",1.726650594911899
"8260_10",1.1648048071548776
"3182_9",1.8277158648083214
"2797_8",1.6466666666662118
"7613_2",1.5926759333895066
"11624_4",0.4367417140883
"4847_10",1.8933288031843352
"10684_7",1.637896520697975
"6312_1",0.3858991605163605
"4925_3",0.2766911483711718
"4125_1",0.11666666666698745
"2394_10",1.8933329261964076
"12105_10",1.5451589669779526
"7812_1",0.0766714157898968
"1061_8",1.5666663225732753
"9343_3",1.0078900171939695
"7696_10",1.859999999995566
"9355_10",1.7433333333333332
"782_9",1.7699998212530432
"9882_10",1.926666642888269
"10642_10",1.8627211542725122
"7410_2",0.2200000126825614
"9591_4",0.3000497582821722
"11902_3",0.4533709824387805
"3495_7",0.2800371017334992
"6733_1",0.08667114584782418
"4552_1",0.14
"6722_1",0.24671545163897596
"188_10",1.7533332381256135
"5099_10",1.6966666666666668
"10313_1",0.29235339557215767
"6756_9",1.3595235091756486
"6622_2",0.0800004765211941
"4807_10",1.729999987188744
"7173_3",0.581798388507953
"11321_8",1.5244658810126097
"7909_9",1.333568000435485
"8012_7",0.2904645604583789
"8615_4",0.33334643703654626
"8117_10",1.6254254992011126
"1892_10",0.695457766351056
"4617_1",0.4634066882261549
"1893_8",1.6230989132532974
"5435_1",0.1733333333397148
"162_3",0.29667543324451884
"6516_10",1.6766663852745025
"11588_7",1.6366666664267875
"2006_1",0.15000015754210616
"1594_4",0.26673775519139076
"1472_1",0.10000093097534832
"3647_1",0.7502552064243575
"174_7",0.7561874991123717
"5539_7",0.24711825494417036
"3384_10",1.7966666666666666
"3811_4",0.5466947196309043
"4079_8",1.4662908555795848
"1179_7",1.5554440407548342
"3069_9",1.9049350523541833
"3769_8",1.4433328373530263
"9247_10",1.8014899056787028
"10434_1",0.30666666711120477
"1147_10",1.8964313295298214
"5344_7",1.636562245333939
"8073_10",1.646663692196067
"7833_3",0.16000128861710747
"8370_1",0.26333333351952126
"9007_8",0.2820167426304332
"6624_7",1.0668502908254085
"6683_3",0.34337950024381825
"12275_7",1.3010316842707825
"11927_8",1.2263280413739701
"1560_10",1.8565269447270776
"1325_9",1.3290936575787498
"3548_8",1.3066654636573751
"607_1",0.12333333333422529
"6702_7",0.5100008636815728
"5702_3",0.2566666666666672
"11345_8",1.813333333332424
"3428_4",1.3430883979516857
"7209_9",1.8799411913919437
"8425_8",1.533333325020779
"3087_1",0.3737411614388223
"1119_8",1.6109675273709487
"5715_3",1.3764614679938831
"8645_1",0.34333350700938936
"2149_3",0.2100255950185749
"10403_10",0.4567124858900171
"5628_1",0.27001166982460084
"5570_10",1.8066666173032746
"1613_3",0.41000000019179644
"1454_4",1.7799987203424554
"5094_3",0.3735850232906296
"7982_1",0.34395403963440346
"6894_2",0.5907181495827247
"6554_1",0.40081627450396534
"4721_3",0.35333334817197537
"6904_4",0.2753436492150858
"893_8",1.719999996876113
"4605_4",1.4600726953536118
"11516_7",1.4966666140041962
"11718_7",1.719996360289886
"5956_1",0.2100000009535079
"7455_9",1.6922013745210251
"6396_4",1.2654347524150287
"1223_8",0.6690219442880437
"8556_1",0.3635881067949909
"6108_8",1.5266666666612096
"11690_1",0.26333334022631055
"3778_9",1.2658570752810756
"3627_4",0.7561338897580727
"8256_4",0.4700006216413261
"533_1",0.12666666666667045
"5235_4",0.3866666666666691
"621_2",0.44000005939236214
"5365_1",0.6932594685530711
"8180_3",0.40498651951407383
"7396_7",0.2666667021230274
"9776_10",1.7499689356227672
"8175_10",1.7899999996248335
"3128_1",0.24334880207240098
"4606_1",0.34377969475223913
"6158_2",0.2666666762301534
"3281_10",0.6942660286288183
"4723_4",0.34333333354017265
"11994_3",1.2858268511134638
"7701_1",0.10666666666666667
"103_3",0.3133378214084705
"8908_10",1.8261017396602162
"8876_1",0.17666883815994017
"7519_9",1.656666666486132
"12456_8",1.3151643930263932
"9514_8",0.8583200651664752
"8680_8",0.542590580538109
"12402_10",1.2271267278664357
"362_2",0.6383797164224556
"9825_7",1.6763169093252828
"2913_3",0.9812217885337702
"7164_8",1.6666348217409546
"11177_7",0.936795033617903
"5707_10",1.7599982950554662
"8103_10",1.7599994925509705
"6289_1",0.08072551782350972
"11754_1",0.533378450063229
"11640_10",1.8713332036685895
"9933_7",1.5890216432807724
"185_10",1.8199999844183095
"242_10",1.7966666666666666
"9369_8",1.6266666666507505
"7453_10",0.657306889953467
"7514_7",0.5988984158858665
"10860_2",0.2300036628852655
"8663_8",1.522216371248061
"9108_1",0.17345111473445127
"7941_1",0.21358607680496067
"10116_1",0.12000000000390663
"9841_4",0.3712982304386528
"4512_9",1.7099999970941644
"4853_2",0.3334904598309601
"2664_4",1.557882720246937
"9966_10",1.7766666329129315
"5167_2",0.2134664309002845
"3894_2",0.33
"3929_8",1.5572059606731374
"7165_10",1.6314652423731144
"5451_8",0.5494271418290557
"2947_4",1.371622176817588
"4611_10",1.696561011342241
"5807_1",0.16333435679706432
"9464_8",1.416954789436808
"3124_10",1.6999999968263182
"2705_4",1.473305678178975
"12187_8",1.4324790167603831
"12319_10",1.62996603684795
"9874_3",0.4200000013313573
"3406_4",0.4100965248394729
"2327_10",1.6785710796182949
"605_10",1.7666666370182766
"8080_4",0.43666720178860885
"3074_10",1.8336157688134995
"2499_3",0.47000000000127595
"1013_1",0.37327558363237867
"11535_1",0.24000389011116952
"4118_7",1.4597797690473289
"10492_8",1.7999437915184535
"2129_4",0.3733333333363561
"9814_10",1.1939860136816502
"10671_9",0.5134583182205559
"5980_10",1.866666504056758
"2755_2",0.389647203889313
"5461_2",0.3437269882723309
"11979_1",0.23000479839842178
"8810_1",0.11333336946030856
"852_7",1.6490265624956562
"10961_4",0.2900000000002035
"7436_4",0.5279442207901854
"11281_3",1.5081444353792648
"4208_3",0.16667219756445997
"8213_10",1.3350859130967452
"9851_2",0.49514328948042213
"4713_7",1.4333883829887246
"9528_1",1.6690264046228611
"3595_10",1.8533332893568781
"5785_3",0.3095231720493299
"10370_3",0.23000018503459305
"1980_3",0.5133621687907063
"8800_4",1.426225591519722
"4437_3",0.3600000537085471
"28_3",1.3266663228739768
"12171_1",0.3843622765056283
"9359_3",0.3700027718406175
"3831_9",1.9133333302121749
"10962_7",1.7333333333332197
"1500_9",1.4093428119549756
"11470_10",1.6799736646891081
"11843_3",0.16333542028920364
"11200_4",1.2255968385623375
"1067_1",0.1133382896417944
"3333_1",0.2733581541405988
"4487_4",1.8186821153498456
"6428_1",0.25333333827400045
"575_7",0.28333354066001404
"10904_9",1.5733333326575787
"11821_2",0.6763724783842318
"11605_1",0.22333549509710368
"1111_7",1.5433330838084909
"10295_1",0.6085856613337814
"1146_4",0.16333342252310706
"2405_9",0.4633333833914795
"11081_10",1.153700283043452
"2201_10",1.7966666317462772
"4844_1",0.11000001535243656
"11007_8",1.7650029220302432
"6535_7",1.7559781514445505
"2653_4",0.27680897164113016
"8245_10",1.4766664917426566
"9951_8",1.7957300332381847
"6133_8",0.4142443542514042
"10006_2",0.16000079609723483
"7350_1",0.4040548692155885
"4509_9",1.7923287293345558
"948_1",0.11003516589473612
"3987_1",0.3737172092712271
"2947_10",0.4401774178660943
"6041_3",0.2966666666666667
"2946_1",0.1600002543945567
"11967_4",0.1366666666737421
"1185_10",1.943289239279904
"10323_2",0.6783829567259418
"11706_2",0.12000000010912805
"3663_1",0.21666666666679626
"5602_10",1.853333316821855
"4870_10",1.5507985098224646
"1994_1",0.31000000000000016
"10807_7",1.8599999999990904
"6871_3",1.7759193343021118
"1175_2",0.2733333333333333
"10919_7",1.8422173164643336
"8127_10",1.5866649131433197
"12497_4",0.43472313934585455
"3274_1",0.6742721711999017
"2568_3",0.39666792987215815
"840_2",0.34666666666666796
"5626_10",1.9464706945853572
"7561_10",1.809999959653338
"4600_3",0.4567945394468856
"3324_9",1.512564564588615
"8899_7",1.626666662737877
"5592_8",1.7439448969891393
"12483_4",0.22333333333333333
"7874_1",0.10333333333333335
"5878_10",1.739999875301463
"4303_9",1.5818277677492203
"9421_1",0.38667567799560126
"10269_4",0.5266384671014294
"10615_2",0.26333475102524423
"2634_10",1.6894424756108937
"7522_1",0.40333841659629516
"9289_10",1.5996016714852743
"4636_10",1.0892282539615954
"1241_7",0.5078801902776346
"9458_9",0.6586567360571108
"11690_10",1.8799829749978394
"7176_4",0.8832933502274108
"6212_10",1.6948671220691902
"6319_1",0.3800000000000098
"5229_3",0.43596640676729975
"466_9",1.889936327765694
"8693_2",0.44054636002103115
"2952_10",1.8566381736233089
"1128_1",0.18353508403388707
"3975_10",0.7884710525872956
"11365_10",1.6309809739741383
"2074_9",1.6699999995493453
"9768_10",1.8183976088662406
"4895_1",0.46350109022579394
"5726_10",1.6133333320859613
"9993_10",1.8882265982354953
"11319_2",1.4198465149596546
"10561_2",1.402067446235704
"5455_8",1.7833330827812168
"10684_3",0.553616935470821
"3652_3",1.3362409526024281
"7825_1",0.20697047724066664
"8806_1",0.18001632915548982
"275_10",1.5006201440280618
"2246_1",0.2766666666667774
"11968_2",0.1233333333347214
"2528_1",0.7440416006196953
"8491_8",1.5133086700861185
"13_1",1.5620029004244285
"4530_8",1.5365606068145992
"5207_3",0.25333333335671643
"11648_10",1.5165353259231777
"8260_1",0.40704130843966935
"10730_10",1.5833081823077242
"10402_3",1.1506253728698632
"8077_1",0.10333379564997584
"8598_8",1.5633098392700207
"2809_3",0.2266672294638227
"12490_10",1.6999999999982947
"1447_9",1.6996205019850126
"1605_3",0.8177076507849244
"2311_4",0.11333333399949613
"3235_9",1.526666666638927
"5725_10",1.6853810687821975
"9025_10",1.7506195043368136
"6049_9",1.5651174441349456
"4803_10",1.8433333319082688
"191_9",1.6600000000000001
"420_3",1.5447842199801018
"5238_2",0.14378694806432146
"1280_9",1.726666633520815
"9408_4",0.31095136467926754
"819_1",0.033333375951931025
"1656_4",0.39351432469234116
"9964_3",0.41336428102742584
"10404_4",1.2319553286021216
"12369_10",1.9418092247726324
"6423_1",0.29333495374404633
"9942_8",0.47006969197967646
"1519_1",0.3057967218668959
"100_10",1.7832951649924782
"3216_10",1.5930060137299098
"3909_10",0.3900725264956351
"5034_7",1.8598724564709
"14_8",1.7999999507724636
"5891_3",0.2733579461581343
"8496_10",1.9733329914747402
"7429_1",0.19666666666667024
"9457_1",0.2733636845602397
"9602_8",1.5966649759247302
"4198_1",0.2866666666666667
"154_2",0.5822838800019757
"5070_2",0.19667040250192
"4207_8",1.5566666295956633
"7758_8",1.5217651103822476
"4439_9",1.6199991277013972
"12042_1",0.21333333333341645
"7244_1",0.07666666687273198
"6854_1",0.3797404005485438
"11932_10",1.8466573891742342
"4151_10",1.7069320402917525
"7265_1",0.38333333336365616
"10272_7",1.7466666666637107
"4256_4",0.39707360510957224
"1225_7",1.5555498402593284
"956_10",1.8985117854280267
"6389_2",0.34669883424497533
"1365_4",0.35333380236113543
"4752_7",1.524424891799618
"276_10",1.776666653392478
"8766_9",1.6566622026488056
"11225_10",1.743332992470807
"6920_1",0.28339656216835246
"11536_1",0.14000000000000296
"1923_9",1.7833248036045295
"11460_10",0.4934181994778054
"10054_7",1.7033128021431092
"10845_1",0.13666666666723273
"10231_4",0.4903791891169219
"9430_8",1.7066665924399647
"3226_2",0.1866671474474855
"4298_3",0.26666969341252883
"10635_4",0.9417303051310542
"10567_4",0.2901048695760865
"5460_10",1.6325973610704732
"7310_7",1.623333333333106
"10330_2",0.23333333333584833
"5151_9",1.6099999999999999
"11_3",1.6099999892445431
"1448_8",1.5031949087534455
"10130_8",1.629999917760764
"2199_3",0.2366666666670769
"1761_10",1.7733303998970804
"2782_1",0.24000003932120634
"7618_10",1.7671271052226882
"85_10",1.043303265604303
"5730_3",0.3933334431120188
"3641_1",0.4200020470507832
"8190_9",1.7333333333321965
"9533_10",1.8033333333333332
"9508_1",0.16903183236885508
"237_8",1.843333333331628
"3981_7",0.6501362582854612
"7194_9",1.542772707657843
"10584_8",0.47082346653713814
"248_2",0.1666666685620139
"8358_4",0.28007177349240225
"1218_1",0.13333495289785985
"4191_10",0.3000000003801113
"3090_8",1.556666390432473
"11923_2",0.34336378190961153
"1640_8",1.5699999970978022
"9972_3",0.37666832369962305
"11818_4",1.5433328296475637
"4350_10",1.7
"877_10",0.47560580061492064
"10017_8",1.0115310875380752
"7975_10",1.8566313369372072
"8436_1",0.3933333333333336
"6024_7",0.7494764016864132
"3112_1",0.18666862797884862
"951_10",0.898517300948627
"1622_1",0.11000148012000248
"191_3",1.4232293381373395
"5669_1",0.2500000000299539
"1891_4",0.4033333872686401
"12173_9",0.6178737008311875
"7887_7",1.5633303329734756
"3256_10",0.4746748919571109
"5419_1",0.096666666772533
"7635_1",0.29666667875341457
"8297_2",0.3433345504286916
"7137_8",1.466135859494031
"7562_3",0.4677020462964589
"9944_1",0.07000000330689962
"4288_1",0.1066666699224828
"8087_1",0.37337798237492326
"4771_10",1.6998901248533818
"10482_10",1.6333333333317417
"5324_10",1.933330993204271
"3080_1",0.3338244494705141
"10923_7",1.626318139865814
"1753_7",1.7199677380397698
"317_10",1.6866598065740241
"12474_8",1.48309322566107
"773_8",1.8233332797866069
"388_1",0.5069642399366987
"12141_2",0.4233345256473362
"5667_1",1.513208422429442
"1071_9",1.686666632497406
"2897_10",1.709999996879751
"9481_4",0.6593545786769305
"12025_1",0.15666666666666734
"8879_7",0.6125184092711677
"5683_1",0.2800000000001963
"7026_1",0.10000035351209588
"2439_1",0.39035519607023134
"3631_7",1.6556738605298222
"1650_9",1.494341719054951
"5378_7",1.8299982631619862
"9745_1",0.04000000000000071
"11563_8",1.5492941462365764
"299_8",1.6799999984372609
"9471_2",0.4108626639535849
"1866_1",0.18555302934469312
"2639_4",0.3967342742647345
"5122_1",0.3700000039590841
"12341_7",1.1544029746082862
"2936_8",1.6957618470151545
"8647_10",1.47
"4255_9",1.776631610163958
"7262_8",0.7209877114128365
"8413_10",1.5031775508691885
"10080_1",0.24669138368173538
"3973_1",0.7853427608562116
"8752_9",1.969998688038894
"4018_2",0.45001095810469355
"7669_1",0.250000105000881
"10421_4",0.2701221277867443
"7854_8",1.6865203293613855
"162_8",0.46342367752191826
"11614_9",0.6887083970842639
"11343_8",1.759998454539935
"1708_7",0.5035271754868829
"7115_4",0.567468514928532
"10498_10",0.3933728711608172
"2944_8",1.6028578190886638
"10474_3",0.40318944978845384
"1263_1",0.32348954590217494
"1693_4",1.676666384823052
"9600_9",0.39091389745446536
"11173_2",0.33708360097088613
"3961_2",0.5698056552321452
"8011_1",0.40922826955972613
"7386_8",0.7240175406582584
"8787_8",1.7266545268231521
"12349_9",1.7275261180590475
"1776_4",0.37861276730153537
"5885_4",1.6566666610346208
"220_4",0.2400003646741848
"5547_8",1.8033333227037278
"2853_1",0.2641124864592361
"2157_2",0.28404257780867653
"11667_2",0.350102336541948
"194_7",1.5933333333333333
"1633_1",0.22666666666666987
"6897_2",0.323333333333624
"11568_2",0.3700000000000005
"9219_1",0.4300000000000007
"477_8",1.6842404963536826
"8980_3",1.8058833664626337
"4612_10",1.5879385380519448
"8030_10",1.7666663020746363
"1846_8",1.8399999999946566
"2786_8",1.6883713827726865
"2634_1",0.1533446465181442
"3110_8",1.780906615098833
"11587_8",1.5299604281844323
"11262_8",0.4544165665853913
"5680_7",0.5033333333339733
"4583_4",0.8377883166641751
"1451_1",0.16666678972062968
"4244_4",0.360000000002245
"6176_4",0.3466666666666667
"8851_10",1.7765406144448392
"908_9",1.6966666539753503
"7494_9",0.41666667496156373
"8061_3",0.30336210897945015
"789_1",0.3716823805420781
"2374_7",1.5048765087375209
"11225_3",0.13366764897435257
"4467_4",0.17666820503951589
"8516_10",0.5034279233739587
"4121_10",1.7199998462386774
"10267_7",1.478713560653552
"6040_8",1.5221165033381814
"8338_7",1.7333323676517658
"2903_7",1.909999959009018
"6662_9",1.6266666666666667
"5333_10",1.786339616624849
"7470_4",0.2633333555067371
"8813_1",0.4775015142434187
"4514_3",1.691409325041895
"9584_7",0.3667152730576263
"11706_8",1.6466654664806706
"11538_8",0.9247073136805506
"4210_1",0.05000001472351567
"8984_1",0.10666693066767893
"3431_4",0.24333343760346957
"4973_10",1.7633333333042294
"12260_1",0.11000000006364342
"4267_10",1.728253926355086
"9906_9",1.7066666666666666
"670_7",1.6966664430358143
"6270_3",0.26666666666666666
"5164_4",0.3544965167119457
"9741_2",0.30333333639888693
"3761_8",0.622262804408943
"2651_2",0.38095883021754645
"7448_10",1.706666656791373
"7184_9",1.8065262553867567
"1313_9",1.7499549867848763
"10654_8",1.8161710321027935
"7151_1",0.20666666667191502
"2320_10",1.483471583295752
"12033_7",0.4533102477042026
"6429_1",0.23
"1420_4",1.7272501679406411
"3002_7",1.4765619540926926
"1299_1",0.22008828902144428
"7897_9",1.6033333333192363
"1529_4",0.4
"9760_2",0.28342144041881373
"11318_1",0.1435094946296355
"2217_3",0.26346744726305543
"11641_2",0.22003555217312662
"7238_10",1.480981651760319
"7710_8",1.6632627898479997
"12011_8",1.4433332265748047
"4495_7",1.843325474500361
"11144_4",1.2412158121918644
"5625_2",0.3866666666674732
"2926_7",0.39928988069667437
"8538_8",1.3936914146631454
"8875_10",1.0335546543418483
"10881_10",1.1744099502171312
"1662_7",1.6090440008532432
"4560_9",1.6866663417695187
"6714_4",0.26000000000000006
"9059_10",1.7266489248710524
"6631_10",1.5566666610132476
"8520_1",0.053426650548190596
"918_4",1.4991212387568709
"3102_10",1.528913860874776
"3611_2",0.246693326960091
"8434_10",1.60265646936566
"681_7",1.9166648479610309
"7386_4",0.24333339963598358
"7566_9",0.4133333453830337
"10110_10",1.7222185526108147
"10486_10",1.7999999997428404
"1492_3",0.3779218471263395
"11823_1",0.14672127073151509
"2331_9",1.699999027144345
"2200_2",0.31000050559879694
"9547_1",0.21333333354928688
"785_2",0.1500001440891403
"5101_4",0.3919224991543752
"5657_10",1.4662365287882193
"6902_7",0.5576438541589517
"1490_9",1.6799934926778155
"7148_9",1.6533333310818792
"7387_8",1.4204513524961146
"8277_9",1.6899999997787654
"6912_7",1.87
"170_2",1.5676104074049089
"7702_10",1.8599875057951116
"4393_3",0.2700000000324066
"2608_3",0.588940893893313
"4931_8",1.6033333333333335
"10589_10",0.603617445691599
"8623_4",0.18336459600448637
"6057_2",0.22666672007936434
"2704_9",1.8366664546129972
"1790_2",1.1343521024361203
"12370_1",0.1266666667102249
"159_1",0.19000000087755203
"343_9",1.77
"2128_9",1.811868195123813
"11181_8",1.5133235440650394
"11775_10",1.639867161321766
"3514_10",1.5596882022793062
"6993_2",0.11000001034264827
"2866_9",0.5666790286435618
"1000_9",1.709997171803236
"11772_7",0.5027351396024565
"3355_9",0.4869139669441117
"8519_8",1.5
"7879_3",0.30333771451966574
"4332_10",0.6498038655457629
"5403_1",0.1266666882587435
"1514_7",0.37666666666666665
"7904_1",0.17000000006158392
"10550_2",0.7014583852700489
"11442_10",1.6433091938592943
"2821_3",0.489719759859108
"5766_1",0.16333333333333333
"8061_9",1.7066666666666666
"2166_1",0.19666666752395512
"6206_1",0.35666666903259897
"11124_2",0.37333333649055667
"7625_10",0.7742637814965297
"90_9",1.1638966851221375
"7959_10",1.7162860758156508
"7029_10",1.583333333305594
"779_8",1.78
"1101_4",0.3166666672196355
"11189_4",0.28353851600307456
"9790_4",0.2269234002847321
"10861_1",0.26666668727288045
"5902_2",0.22667254944628776
"9545_10",0.45172966228966466
"3730_1",0.07666666666901942
"4951_9",1.2755560498782574
"3295_1",0.27753236122008124
"9495_2",1.2620080925161765
"2876_1",0.566375528637909
"2796_1",0.2366666666667205
"10338_3",0.4577173658112628
"10913_7",0.7359582468877462
"4685_2",0.21333333333333335
"11586_1",0.27000001163937637
"4904_7",1.493297744014358
"7110_7",0.8231522942968612
"2086_4",0.48832777398027627
"7372_7",1.4190248085846462
"135_9",1.6166666622130985
"7038_3",0.5339510850537992
"1119_2",0.24666684043798398
"5057_8",1.5944551662603867
"3479_10",1.9433134480778063
"6489_8",1.7299999996541646
"4910_8",1.6933333333231015
"5979_10",1.54
"11304_1",0.12675631509967655
"2102_9",1.73666666666553
"8048_1",0.16000000066794404
"12153_7",0.9405536037378621
"4832_8",1.5766666665945892
"3079_9",1.5539116309015761
"8254_2",0.23337429360671655
"7981_7",1.6333333053315835
"611_1",0.6592111964210198
"307_10",1.4866666666666668
"8861_3",0.2567264513052033
"4635_4",1.0385518573841266
"6197_7",1.7747709270518492
"6739_3",0.3066667377751006
"8588_9",1.6166666640641476
"8461_7",1.679288160178865
"10089_1",0.27449594449384995
"2609_7",0.4161069487564896
"1418_3",0.42683123457580496
"2661_10",1.6266666663625544
"1253_9",1.1890022543599554
"8815_9",0.8102274997762587
"9867_8",1.6818326844255171
"2155_1",0.26175170270892
"12259_4",0.3787649230124136
"11224_3",0.444647062721375
"4781_1",0.08666666791767834
"4354_9",1.7899999999365628
"9629_9",0.6890669579301532
"3629_9",1.634103562001888
"6445_10",1.8366164418860378
"9526_10",1.7666149278050756
"5138_2",0.216683644954716
"349_10",1.4208314384842073
"2099_7",0.5624673910624838
"4411_1",0.7607501990991431
"8127_3",0.34666666666856527
"5225_8",1.5666666425588045
"7970_3",0.31000000004655764
"5688_7",0.48666676103565754
"12099_3",0.4648700973531959
"6020_4",1.3288493544909423
"3892_8",1.5532927810601889
"2098_8",1.7633306293496687
"4851_7",1.7333333333328786
"10967_10",1.4402918885629226
"6230_4",0.7884276212651157
"2211_2",0.33000000000000007
"11978_10",1.673308655665299
"8802_1",0.2966666687243323
"11010_3",0.17333646783396758
"10083_2",0.6037075539270526
"5588_10",0.4398952201415995
"958_10",0.5834901901240755
"6771_4",1.0076315135626788
"6767_9",1.5882947103879526
"7302_10",1.8699999965075973
"5324_3",0.19000115495992007
"7737_10",1.816666665738982
"8603_10",1.484607949684591
"3029_7",1.7333333307958432
"8640_2",0.2900000000000002
"2139_1",0.06666666673853044
"6305_10",1.876631405884306
"6884_7",1.3937910130560758
"5534_8",1.835590962583195
"7619_8",1.6322995596407242
"10057_8",1.390761304593056
"972_7",1.63957035868093
"6245_8",1.5547181457786126
"6627_7",1.6333333234412142
"3621_10",0.4601265780627767
"2290_4",1.6531508527259975
"24_4",0.4266917341129846
"5689_1",0.08666666666808988
"6497_4",0.2166756625507209
"12405_4",1.6133330849813976
"11720_7",1.906759842317655
"10088_1",0.10334132609020023
"9258_9",1.9433325608402665
"354_4",1.6633318858262693
"4770_10",1.6832695402718876
"1035_3",0.4845504088399206
"739_1",0.2233333727835084
"6267_7",1.659946379730025
"1562_8",1.7158058304247072
"1438_1",0.16666666667117186
"281_8",1.8233217906593562
"1818_1",0.6130350613055214
"3943_3",0.46666666668612505
"8116_4",1.3399902842558213
"6984_1",0.2700045329663464
"5330_4",0.15666673040508153
"8821_8",1.7766634035785436
"10484_10",1.869996181041427
"1886_4",0.38
"7943_2",0.4700000297455434
"6438_7",1.6633333333333333
"8931_10",1.6331066698966805
"10538_10",0.698271459548015
"534_10",1.9133321013578075
"7329_2",0.20666666666667174
"6614_2",1.6226921409798387
"710_10",1.5265231812447406
"3120_4",0.4679884316809476
"9046_1",0.2733333333333767
"5638_2",0.17902973198519218
"2455_4",0.41773074700957114
"2652_3",0.438726040925903
"11006_4",1.3195267076035837
"5065_3",0.23000000001021637
"9805_10",1.8283785789648426
"7092_8",1.7633333333333332
"1735_10",1.752238273420959
"3609_1",0.20666949699017823
"1201_10",1.8499758164306872
"11024_9",1.9463666199630132
"3807_10",1.6314345280421754
"4483_10",0.4156164909428957
"4510_7",1.7666666666666666
"8037_1",0.2167328377247126
"1760_1",0.43000000125788507
"133_8",1.6298641936767955
"9039_8",1.799999983724479
